#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.43e+07  |4062545091|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.54512002|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.90826509|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.08326212|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.79192144|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.06810637|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.10867550|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.30112303|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.92079399|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.71698420|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.83920683|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.87950907|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.22985534|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.50553590|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.58535337|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.13627743|  PASSED  
             dab_dct| 256|     50000|       1|0.98979040|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.06125797|  PASSED  
        dab_filltree|  32|  15000000|       1|0.35802176|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.76675385|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.51211239|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.87795779|  PASSED  
